test_id,is_female
362,0.93
363,1.0
364,0.998
365,0.856
366,0.998
367,0.766
368,0.848
369,0.02
370,0.836
371,0.016
372,0.128
373,0.67
374,0.978
375,0.09
376,0.500666666667
377,0.094
378,0.174
379,0.572
380,0.524
381,0.872
382,1.0
383,0.118
384,0.004
385,0.008
386,0.998
387,0.962
388,0.974
389,0.786
390,0.006
391,0.062
392,0.198
393,0.002
394,0.966
395,0.998
396,0.004
397,0.004
398,0.996
399,0.04
400,0.848
401,0.022
402,1.0
403,0.002
404,0.244
405,0.01
406,0.154
407,1.0
408,0.984
409,0.01
410,0.994
411,0.0
412,0.62
413,0.008
414,0.018
415,1.0
416,0.054
417,0.016
418,1.0
419,0.154
420,0.544
421,0.998
422,0.93
423,0.052
424,0.984
425,0.91
426,0.996
427,0.996
428,0.376
429,0.656
430,0.684
431,0.486
432,0.534
433,0.282
434,0.088
435,0.996
436,0.556
437,0.998
438,0.996
439,0.996
440,0.26
441,0.018
442,0.11
443,0.146
444,0.876
445,0.04
446,0.616
447,0.042
448,0.5
449,0.594
450,0.002
451,0.006
452,0.994
453,0.798
454,0.326
455,0.873
456,1.0
457,1.0
458,0.406
459,1.0
460,0.894
461,0.77
462,0.004
463,1.0
464,0.146
465,0.988
466,0.012
467,0.982
468,0.992
469,0.242
470,0.068
471,0.462
472,0.842
473,0.26
474,0.848
475,1.0
476,1.0
477,0.002
478,0.606
479,0.35
480,0.812
481,0.95
482,0.002
483,0.99
484,0.002
485,0.012
486,0.932
487,0.252
488,0.99
489,1.0
490,0.954
491,0.992
492,1.0
493,0.038
494,0.634
495,0.982
496,0.274
497,0.996
498,0.96
499,0.56
500,0.966
501,0.28
502,0.234
503,0.578
504,0.01
505,0.112
506,0.714
507,0.892
508,0.268
509,0.962
510,0.982
511,0.002
512,0.038
513,0.92
514,0.776
515,0.938
516,0.998
517,0.93
518,1.0
519,0.918
520,0.906
521,0.01
522,1.0
523,0.088
524,0.998
525,0.024
526,0.068
527,0.946
528,0.012
529,0.728
530,0.108
531,0.662
532,0.112
533,0.002
534,0.206
535,0.004
536,0.006
537,1.0
538,0.438
539,0.11
540,0.242
541,0.994
542,0.848
543,0.032
544,0.03
545,0.294
546,0.94
547,0.01
548,0.014
549,0.856
550,0.958
551,0.14
552,0.014
553,1.0
554,0.008
555,0.992
556,1.0
557,0.99
558,0.02
559,0.008
560,0.982
561,0.048
562,0.978
563,0.992
564,0.88
565,0.0
566,0.01
567,0.982
568,0.998
569,0.868
570,1.0
571,0.088
572,0.556
573,0.892
574,0.946
575,0.806
576,0.992
577,0.614
578,0.084
579,0.974
580,0.932
581,1.0
582,0.004
583,0.95
584,0.986
585,0.77
586,0.904
587,0.018
588,0.036
589,0.45
590,0.998
591,0.208
592,0.818
593,0.62
594,0.354
595,0.994
596,0.0
597,0.954
598,0.488
599,0.19
600,0.014
601,0.186
602,0.614
603,0.08
604,1.0
605,0.002
606,0.068
607,0.538
608,0.008
609,0.876
610,0.784
611,0.002
612,0.158
613,0.07
614,0.866
615,0.032
616,0.992
617,1.0
618,0.778
619,0.06
620,0.984
621,0.344
622,0.18
623,0.032
624,0.404
625,0.992
626,0.006
627,0.038
628,0.024
629,0.218
630,1.0
631,0.99
632,0.996
633,0.026
634,0.072
635,0.964
636,1.0
637,0.0
638,0.002
639,0.964
640,0.988
641,0.962
642,0.692
643,0.012
644,0.992
645,0.176
646,0.004
647,0.954
648,0.01
649,0.93
650,0.476
651,0.252
652,0.88
653,0.062
654,0.006
655,0.004
656,0.038
657,0.968
658,1.0
659,0.0
660,0.994
661,0.008
662,0.02
663,0.004
664,0.046
665,0.964
666,0.254
667,0.958
668,0.09
669,0.972
670,0.008
671,0.072
672,0.864
673,0.166
674,1.0
675,0.562
676,0.004
677,0.994
678,0.928
679,0.428
680,0.996
681,0.982
682,0.556
683,0.332
684,0.092
685,0.0
686,0.028
687,0.506
688,0.992
689,0.988
690,0.996
691,0.18
692,1.0
693,0.99
694,0.77
695,0.068
696,0.998
697,0.978
698,0.424
699,0.58
700,0.908
701,0.998
702,0.01
703,0.058
704,0.936
705,0.132
706,0.998
707,0.796
708,0.99
709,0.056
710,0.898
711,0.118
712,0.75
713,0.096
714,0.05
715,0.016
716,0.938
717,0.652
718,0.98
719,0.002
720,0.86
721,0.472
722,0.994
723,0.974
724,0.4
725,0.372
726,0.99
727,0.082
728,0.99
729,0.138
730,0.122
731,0.024
732,0.988
733,0.02
734,0.932
735,0.992
736,0.132
737,0.674
738,0.012
739,0.09
740,0.994
741,1.0
742,0.004
743,0.288
744,0.572
745,0.996
746,0.6915
747,0.994
748,0.978
749,0.982
750,0.996
751,0.632
752,0.13
753,0.034
754,0.912
755,0.54
756,0.01
757,0.466
758,0.038
759,0.072
760,0.626
761,0.766
762,0.0
763,0.01
764,0.982
765,0.854
766,0.104
767,1.0
768,0.99
769,0.48
770,1.0
771,0.006
772,1.0
773,0.99
774,1.0
775,0.244
776,0.178
777,1.0
778,0.348
779,1.0
780,0.558
781,0.982
782,0.476
783,0.926
784,0.978
785,0.018
786,0.21
787,0.94
788,0.984
789,0.374
790,0.924
791,0.104
792,0.998
793,0.042
794,0.966
795,0.076
796,0.024
797,0.994
798,0.84
799,0.918
800,1.0
801,0.996
802,0.462
803,0.048
804,1.0
805,0.14
806,0.47
807,0.014
808,0.022
809,0.068
810,0.612
811,0.726
812,0.006
813,0.644
814,0.974
815,0.936
816,0.222
817,0.08
818,0.0
819,0.254
820,0.96
821,0.938
822,0.018
823,0.002
824,0.736
825,0.052
826,0.002
827,0.998
828,1.0
829,0.516
830,0.984
831,1.0
832,0.984
833,0.65
834,0.072
835,1.0
836,0.512
837,0.062
838,0.074
839,0.994
840,0.022
841,1.0
842,0.066
843,0.14
844,0.056
845,0.946
846,0.612
847,0.016
848,0.996
849,0.004
850,0.812
851,0.996
852,1.0
853,0.834
854,0.426
855,0.002
856,0.18
857,0.014
858,0.012
859,0.986
860,0.91
861,0.352
862,0.968
863,0.008
864,0.952
865,0.996
866,0.228
867,0.892
868,0.252
869,0.998
870,0.956
871,1.0
872,0.87
873,0.996
874,0.424
875,0.03
876,0.492
877,0.992
878,0.012
879,0.718
880,0.992
881,0.744
882,1.0
883,0.568
884,0.0
885,0.996
886,0.654
887,0.204
888,0.03
889,0.022
890,0.998
891,0.95
892,0.99
893,0.006
894,0.984
895,1.0
896,0.052
897,0.198
898,0.18
899,0.95
900,0.158
901,1.0
902,0.004
903,0.03
904,0.032
905,0.174
906,0.976
907,0.994
908,0.652
909,0.454
910,0.996
911,0.002
912,0.998
913,0.792
914,1.0
915,0.754
916,0.998
917,1.0
918,0.674
919,0.408
920,0.908
921,0.054
922,0.998
923,0.086
924,0.102
925,0.03
926,0.576
927,0.064
928,0.05
929,0.998
930,0.04
931,0.992
932,0.33
933,0.954
934,0.004
935,0.966
936,0.606
937,0.238
938,0.024
939,0.796
940,0.994
941,0.136
942,1.0
943,0.694
944,0.502
945,0.002
946,0.996
947,0.594
948,0.614
949,0.014
950,0.992
951,0.92
952,1.0
953,0.912
954,0.936
955,0.852
956,0.402
957,0.002
958,0.002
959,0.104
960,0.954
961,0.494
962,0.994
963,0.45
964,0.994
965,0.99
966,0.996
967,0.466
968,0.23
969,0.084
970,0.022
971,0.464
972,0.312
973,0.188
974,0.4
975,0.174
976,1.0
977,1.0
978,0.004
979,0.88
980,0.692
981,0.02
982,0.606
983,0.998
984,0.572
985,0.124
986,0.998
987,0.284
988,0.964
989,0.974
990,0.286
991,0.992
992,0.346
993,0.74
994,0.498
995,0.308666666667
996,0.06
997,1.0
998,1.0
999,0.056
1000,0.856
1001,0.992
1002,0.868
1003,0.294
1004,0.172
1005,0.908
1006,0.23
1007,0.92
1008,0.028
1009,1.0
1010,0.39
1011,0.166
1012,0.742
1013,0.964
1014,0.008
1015,1.0
1016,0.006
1017,0.132
1018,0.654
1019,0.972
1020,0.024
1021,0.998
1022,0.986
1023,0.262
1024,0.036
1025,0.032
1026,0.996
1027,0.018
1028,1.0
1029,0.94
1030,0.96
1031,0.182
1032,0.024
1033,0.842
1034,0.0
1035,1.0
1036,0.874
1037,1.0
1038,0.496
1039,0.848
1040,0.996
1041,0.99
1042,0.002
1043,0.868
1044,0.956
1045,0.0
1046,0.994
1047,0.178
1048,0.988
1049,0.022
1050,0.998
1051,0.93
1052,0.014
1053,0.998
1054,0.996
1055,0.002
1056,0.386
1057,0.538
1058,0.988
1059,0.442
1060,0.0
1061,0.98
1062,0.986
1063,0.884
1064,0.024
1065,0.535585714286
1066,0.008
1067,0.324
1068,0.0
1069,0.022
1070,0.012
1071,0.926
1072,0.184
1073,0.698
1074,0.94
1075,0.862
1076,0.328
1077,0.652
1078,0.966
1079,0.13
1080,0.092
1081,0.42
1082,0.028
1083,0.996
1084,0.982
1085,0.116
1086,0.0
1087,0.246
1088,1.0
1089,0.522
1090,0.104
1091,0.1
1092,0.002
1093,0.424
1094,0.232
1095,0.994
1096,0.312
1097,0.532
1098,0.066
1099,1.0
1100,0.998
1101,0.09
1102,0.856
1103,0.334
1104,0.576
1105,1.0
1106,1.0
1107,0.466
1108,0.85
1109,0.038
1110,0.964
1111,0.01
1112,0.394
1113,0.07
1114,1.0
1115,0.972
1116,0.592
1117,1.0
1118,0.998
1119,0.946
1120,0.028
1121,0.998
1122,0.998
1123,0.89
1124,0.99
1125,0.452
1126,1.0
1127,0.016
1128,0.246
1129,0.996
1130,0.0
1131,0.002
1132,0.996
1133,0.058
1134,0.998
1135,0.58
1136,0.992
1137,1.0
1138,0.78
1139,0.01
1140,0.052
1141,0.998
1142,0.878
1143,0.01
1144,0.012
1145,0.994
1146,0.988
1147,0.998
1148,0.076
1149,0.014
1150,0.99
1151,0.198
1152,0.494
1153,0.716
1154,0.93
1155,0.306
1156,0.202
1157,0.232
1158,0.996
1159,0.99
1160,0.06
1161,0.158
1162,0.864
1163,0.992
1164,0.984
1165,0.006
1166,0.058
1167,0.474
1168,0.108
1169,0.996
1170,0.584
1171,0.99
1172,0.622
1173,0.45
1174,0.412
1175,0.974
1176,0.034
1177,0.158
1178,0.998
1179,1.0
1180,0.414
1181,1.0
1182,0.972
1183,0.008
1184,0.212
1185,0.896
1186,0.97
1187,0.998
1188,0.174
1189,1.0
1190,0.012
1191,1.0
1192,0.792
1193,0.998
1194,0.978
1195,0.472
1196,0.266
1197,0.884
1198,0.036
1199,0.668
1200,0.996
1201,0.642
1202,0.842
1203,0.884
1204,0.458
1205,0.214
1206,0.008
1207,0.228
1208,0.41
1209,0.108
1210,0.022
1211,0.656
1212,0.002
1213,1.0
1214,0.056
1215,0.878
1216,0.366
1217,0.822
1218,0.988
1219,0.012
1220,0.0
1221,0.992
1222,0.024
1223,0.13
1224,0.996
1225,0.006
1226,0.8
1227,0.606
1228,0.97
1229,0.016
1230,0.996
1231,0.616
1232,0.558
1233,0.086
1234,0.008
1235,0.84
1236,0.984
1237,0.996
1238,0.388
1239,0.002
1240,0.95
1241,0.114
1242,0.996
1243,0.024
1244,0.99
1245,0.992
1246,0.998
1247,0.004
1248,0.094
1249,0.634
1250,0.9
1251,0.996
1252,0.104
1253,0.002
1254,0.98
1255,1.0
1256,0.938
1257,0.054
1258,0.954
1259,0.716
1260,0.278
1261,0.21
1262,0.862
1263,0.988
1264,0.996
1265,0.038
1266,0.56
1267,0.566
1268,0.988
1269,0.996
1270,0.416
1271,0.958
1272,0.512
1273,0.994
1274,0.304
1275,0.326
1276,0.232
1277,0.673333333333
1278,0.992
1279,0.06
1280,0.93
1281,0.396
1282,0.724
1283,0.01
1284,0.388
1285,0.944
1286,0.19
1287,0.24
1288,0.398
1289,0.018
1290,0.484
1291,0.052
1292,0.004
1293,1.0
1294,0.008
1295,1.0
1296,0.364
1297,0.99
1298,0.97
1299,0.12
1300,0.858
1301,0.966
1302,0.276
1303,1.0
1304,0.57
1305,1.0
1306,0.022
1307,0.998
1308,0.99
1309,0.44
1310,0.184
1311,0.06
1312,0.99
1313,0.328
1314,0.018
1315,0.654
1316,0.902
1317,0.04
1318,0.004
1319,0.08
1320,0.998
1321,0.056
1322,0.984
1323,1.0
1324,0.066
1325,1.0
1326,0.996
1327,0.002
1328,0.004
1329,0.2
1330,0.998
1331,0.024
1332,0.014
1333,0.9
1334,0.214
1335,0.69
1336,0.018
1337,0.266
1338,0.848
1339,0.994
1340,0.002
1341,0.0
1342,0.008
1343,0.25
1344,1.0
1345,0.91
1346,0.996
1347,0.996
1348,0.994
1349,0.49
1350,0.102
1351,0.934
1352,0.032
1353,0.002
1354,0.996
1355,0.992
1356,0.074
1357,0.99
1358,0.002
1359,0.946
1360,0.618
1361,0.982
1362,0.936
1363,1.0
1364,0.0
1365,0.348
1366,0.78
1367,0.09
1368,0.878
1369,0.854
1370,0.944
1371,0.154
1372,0.568
1373,0.964
1374,0.892
1375,0.208
1376,0.516
1377,0.794
1378,0.644
1379,0.972
1380,1.0
1381,1.0
1382,0.648
1383,0.0
1384,0.956
1385,0.998
1386,0.08
1387,0.99
1388,0.004
1389,0.99
1390,0.904
1391,0.014
1392,0.41
1393,0.964
1394,0.006
1395,0.278
1396,0.536
1397,0.996
1398,0.936
1399,0.422
1400,0.078
1401,0.322
1402,0.95
1403,0.986
1404,0.99
1405,0.756
1406,0.148
1407,0.004
1408,0.998
1409,0.998
1410,0.318
1411,0.462
1412,0.0
1413,0.218
1414,0.092
1415,0.996
1416,0.984
1417,0.694
1418,0.0
1419,0.392
1420,0.086
1421,0.768
1422,0.004
1423,0.734
1424,0.702
1425,0.096
1426,0.8
1427,0.076
1428,1.0
1429,0.3
1430,0.996
1431,0.078
1432,0.902
1433,0.868
1434,0.298
1435,0.188
1436,0.984
1437,0.986
1438,0.084
1439,0.964
1440,0.186
1441,0.202
1442,0.118
1443,0.99
1444,0.788
1445,0.888
1446,0.102
1447,0.792
1448,0.662
1449,0.008
1450,0.072
1451,1.0
1452,0.2
1453,0.362
1454,0.04
1455,0.966
1456,0.876
1457,0.966
1458,0.508
1459,0.992
1460,0.33
1461,0.026
1462,0.996
1463,0.336
1464,0.004
1465,0.968
1466,0.002
1467,0.978
1468,1.0
1469,0.454
1470,0.008
1471,0.962
1472,0.05
1473,0.99
1474,0.914
1475,0.072
1476,0.386
1477,0.968
1478,0.066
1479,0.58
1480,1.0
1481,0.084
1482,0.25
1483,0.054
1484,0.994
1485,0.18
1486,0.02
1487,0.918
1488,1.0
1489,0.996
1490,0.874
1491,0.996
1492,0.902
1493,0.858
1494,0.03
1495,0.936
1496,0.078
1497,1.0
1498,0.01
1499,0.074
1500,0.99
1501,0.998
1502,1.0
1503,0.158
1504,0.976
1505,0.876
1506,0.002
1507,0.466
1508,0.492
1509,0.116
1510,0.986
1511,0.004
1512,0.008
1513,0.04
1514,0.414
1515,0.518
1516,0.248
1517,0.972
1518,0.99
1519,0.976
1520,0.758
1521,0.118
1522,0.21
1523,0.532
1524,0.048
1525,0.008
1526,0.520666666667
1527,0.966
1528,0.234
1529,0.284
1530,0.98
1531,0.004
1532,0.812
1533,0.844
1534,0.068
1535,0.124
1536,0.884
1537,0.052
1538,0.368
1539,0.794
1540,0.042
1541,0.234
1542,0.986
1543,0.982
1544,0.53
1545,0.438
1546,0.006
1547,0.998
1548,0.994
1549,0.998
1550,0.998
1551,0.184
1552,0.278
1553,0.968
1554,0.914
1555,0.978
1556,1.0
1557,0.99
1558,0.032
1559,0.954
1560,0.994
1561,0.008
1562,0.002
1563,0.164
1564,0.984
1565,0.992
1566,0.992
1567,0.04
1568,0.008
1569,0.842
1570,0.882
1571,0.056
1572,0.064
1573,0.976
1574,0.85
1575,0.096
1576,0.154
1577,0.996
1578,0.498
1579,0.146
1580,0.274
1581,0.684
1582,0.36
1583,0.002
1584,0.998
1585,0.274
1586,0.896
1587,0.468
1588,0.378
1589,0.004
1590,0.824
1591,0.976
1592,0.984
1593,0.176
1594,0.994
1595,0.056
1596,0.006
1597,0.724
1598,0.01
1599,0.994
1600,0.102
1601,0.574
1602,0.99
1603,1.0
1604,0.982
1605,0.038
1606,0.738
1607,0.972
1608,1.0
1609,0.63
1610,0.346
1611,0.914
1612,1.0
1613,0.994
1614,0.074
1615,1.0
1616,0.95
1617,0.206
1618,0.506
1619,0.906
1620,0.998
1621,0.666
1622,0.534
1623,0.262
1624,0.122
1625,0.016
1626,0.024
1627,0.994
1628,0.996
1629,0.988
1630,0.034
1631,0.108
1632,0.004
1633,0.03
1634,0.004
1635,0.004
1636,0.556
1637,0.006
1638,0.02
1639,0.106
1640,0.018
1641,0.790333333333
1642,0.018
1643,0.012
1644,0.004
1645,0.256
1646,0.99
1647,0.14
1648,0.982
1649,0.704
1650,0.0
1651,0.036
1652,0.708
1653,0.056
1654,0.37
1655,0.01
1656,0.072
1657,0.142
1658,0.992
1659,1.0
1660,0.89
1661,0.836
1662,0.606
1663,0.982
1664,0.792
1665,0.062
1666,0.99
1667,0.846
1668,0.998
1669,0.304
1670,0.144
1671,0.898
1672,0.906
1673,0.298
1674,0.528
1675,0.676
1676,0.296
1677,0.998
1678,1.0
1679,0.456
1680,0.992
1681,0.954
1682,0.024
1683,0.002
1684,1.0
1685,0.188
1686,0.34
1687,0.522
1688,0.084
1689,1.0
1690,0.94
1691,0.706
1692,0.13
1693,0.97
1694,0.476
1695,0.06
1696,0.636
1697,0.348
1698,0.002
1699,0.54
1700,1.0
1701,0.022
1702,0.302
1703,0.754
1704,0.382
1705,0.83
1706,0.998
1707,0.104
1708,0.994
1709,0.996
1710,0.008
1711,0.802
1712,0.716
1713,0.994
1714,0.5672
1715,0.014
1716,1.0
1717,0.004
1718,0.99
1719,0.96
1720,0.268
1721,0.998
1722,0.93
1723,0.072
1724,0.15
1725,0.998
1726,0.026
1727,0.086
1728,0.82
1729,0.282
1730,0.266
1731,0.03
1732,0.032
1733,0.982
1734,0.0
1735,0.422
1736,1.0
1737,0.014
1738,0.304
1739,0.698
1740,0.996
1741,0.96
1742,0.996
1743,0.734
1744,0.896
1745,0.0
1746,0.324
1747,0.98
1748,0.036
1749,0.356
1750,0.996
1751,0.222
1752,1.0
1753,0.656
1754,0.988
1755,0.068
1756,0.808
1757,0.812
1758,0.094
1759,0.97
1760,0.994
1761,0.288
1762,1.0
1763,0.378
1764,0.008
1765,0.122
1766,0.944
1767,0.398
1768,0.02
1769,0.0
1770,0.752
1771,0.998
1772,0.968
1773,0.992
1774,0.352
1775,0.198
1776,0.978
1777,0.958
1778,0.87
1779,0.846
1780,0.08
1781,0.41
1782,0.846
1783,0.05
1784,0.006
1785,0.998
1786,0.998
1787,0.98
1788,0.134
1789,0.984
1790,0.138
1791,0.992
1792,0.004
1793,0.172
1794,0.132
1795,0.994
1796,0.05
1797,0.13
1798,0.388
1799,0.644
1800,0.128
1801,0.996
1802,0.108
1803,0.93
1804,0.986
1805,0.092
1806,0.998
1807,0.004
1808,0.234
1809,0.004
1810,0.004
1811,0.276
1812,0.976
1813,0.044
1814,0.510476190476
1815,0.69
1816,0.174
1817,0.964
1818,0.96
1819,0.284
1820,0.548
1821,0.938
1822,0.22
1823,0.884
1824,0.0
1825,0.99
1826,0.97
1827,0.998
1828,0.012
1829,0.574
1830,0.992
1831,0.97
1832,0.26
1833,0.126
1834,0.072
1835,0.01
1836,0.056
1837,0.016
1838,0.956
1839,0.984
1840,0.07
1841,0.014
1842,0.656
1843,0.992
1844,1.0
1845,0.916
1846,0.148
1847,0.014
1848,0.976
1849,0.024
1850,0.014
1851,0.932
1852,0.996
1853,0.05
1854,0.988
1855,0.966
1856,0.918
1857,0.01
1858,0.444
1859,0.0
1860,0.93
1861,0.727333333333
1862,0.076
1863,0.248
1864,0.062
1865,0.326
1866,0.016
1867,0.014
1868,0.896
1869,0.01
1870,0.24
1871,0.008
1872,0.952
1873,0.724
1874,0.954
1875,0.948
1876,0.92
1877,0.006
1878,0.09
1879,0.994
1880,0.13
1881,0.976
1882,0.068
1883,0.8
1884,0.998
1885,0.0
1886,0.22
1887,0.498
1888,0.012
1889,0.998
1890,0.826
1891,0.56
1892,0.008
1893,0.196
1894,0.912
1895,0.992
1896,0.386
1897,0.362
1898,0.838
1899,0.06
1900,0.006
1901,1.0
1902,0.99
1903,0.638
1904,0.274
1905,1.0
1906,0.024
1907,0.976
1908,0.044
1909,0.046
1910,0.998
1911,0.048
1912,0.962
1913,0.214
1914,0.944
1915,1.0
1916,0.998
1917,0.114
1918,0.874
1919,0.286
1920,0.852
1921,0.038
1922,0.998
1923,0.178
1924,0.826
1925,0.05
1926,0.586
1927,0.208
1928,0.998
1929,0.956
1930,0.978
1931,0.994
1932,0.96
1933,0.066
1934,0.886
1935,0.994
1936,1.0
1937,0.002
1938,0.01
1939,0.008
1940,0.816
1941,0.2
1942,0.998
1943,0.004
1944,0.002
1945,1.0
1946,0.012
1947,0.566
1948,0.86
1949,0.982
1950,0.954
1951,0.998
1952,0.842
1953,1.0
1954,0.004
1955,0.09
1956,0.896
1957,0.96
1958,0.342
1959,0.032
1960,0.994
1961,0.456
1962,0.946
1963,0.106
1964,0.238
1965,0.024
1966,1.0
1967,0.988
1968,0.986
1969,0.834
1970,0.968
1971,1.0
1972,0.078
1973,0.576
1974,0.992
1975,0.996
1976,1.0
1977,0.504
1978,0.982
1979,0.016
1980,0.988
1981,0.96
1982,0.16
1983,0.232
1984,0.954
1985,0.912
1986,0.52
1987,0.006
1988,0.108
1989,0.824
1990,0.01
1991,0.279333333333
1992,0.986
1993,0.988
1994,0.412
1995,0.0
1996,1.0
1997,0.898
1998,0.996
1999,0.958
2000,0.97
2001,0.984
2002,0.94
2003,0.496
2004,0.048
2005,0.796
2006,1.0
2007,0.13
2008,0.002
2009,0.506
2010,0.002
2011,1.0
2012,0.708
2013,0.0
2014,0.532
2015,0.542
2016,0.206
2017,0.076
2018,0.54
2019,0.884
2020,0.01
2021,0.302
2022,0.008
2023,0.142
2024,0.036
2025,0.988
2026,0.952
2027,0.002
2028,0.004
2029,0.008
2030,0.044
2031,0.89
2032,0.062
2033,0.062
2034,0.042
2035,0.866
2036,0.082
2037,1.0
2038,0.968
2039,0.036
2040,0.918
2041,0.238
2042,0.994
2043,0.104
2044,0.886
2045,0.012
2046,0.024
2047,0.048
2048,0.954
2049,0.0
2050,0.424
2051,0.058
2052,0.852
2053,0.554
2054,0.036
2055,0.96
2056,0.232
2057,0.02
2058,0.324
2059,0.134
2060,0.018
2061,0.266
2062,0.13
2063,0.492
2064,0.994
2065,0.876
2066,0.804
2067,0.004
2068,0.134
2069,0.282
2070,0.932
2071,0.992
2072,0.184
2073,0.06
2074,0.208
2075,0.788
2076,0.516
2077,0.002
2078,0.042
2079,1.0
2080,0.114
2081,0.112
2082,0.994
2083,0.998
2084,0.932
2085,0.998
2086,0.996
2087,0.092
2088,0.998
2089,0.984
2090,0.794
2091,0.294
2092,0.08
2093,0.184
2094,0.016
2095,0.19
2096,0.512
2097,0.008
2098,1.0
2099,0.214
2100,0.998
2101,0.924
2102,0.948
2103,0.134
2104,0.992
2105,0.796
2106,0.632
2107,0.18
2108,0.998
2109,0.014
2110,0.24
2111,0.064
2112,0.96
2113,0.98
2114,0.004
2115,0.3
2116,0.012
2117,0.146
2118,0.908
2119,0.924
2120,0.434
2121,0.512
2122,0.078
2123,0.006
2124,0.062
2125,0.974
2126,0.322
2127,0.004
2128,0.788
2129,0.202
2130,1.0
2131,0.994
2132,0.452
2133,0.994
2134,0.482
2135,0.998
